task,seed,stage,category,step,entered_boost_rank,entered_difference,entered_p,entered_p_rank,entered_q,entered_q_rank,entered_rc,entered_token,exited_boost_rank,exited_difference,exited_p,exited_p_rank,exited_q,exited_q_rank,exited_rc,exited_token,index,only_action_l2_vs_correct,only_residual_cosine_vs_correct,undo_action_l2_vs_boost,undo_residual_cosine_vs_boost
open_drawer,72,late,both_success,99,15,0.0037531485122787554,0.012170969572723735,20,0.00841782106044498,34,"[7, 14]",126,18,-0.0003487326403231062,0.013725428987195948,16,0.014074161627519054,17,"[9, 8]",152,0,0.0,0.9739770409465237,0.0,0.9739770409465237
open_drawer,73,early,both_fail,13,35,0.0036511179307385133,0.005851089684708026,40,0.0021999717539695125,70,"[9, 8]",152,40,-0.0003600096803633981,0.00596408949605629,37,0.0063240991764196884,35,"[11, 14]",190,0,0.0,0.9763603755164502,0.0,0.9763603755164502
open_drawer,73,middle,both_fail,56,39,0.00032337817643213456,0.004543301989273458,42,0.004219923812841323,49,"[7, 9]",121,41,-0.002527163118723685,0.004576237537061635,40,0.00710340065578532,34,"[15, 11]",251,0,0.0,0.979269729514607,0.0,0.979269729514607
open_drawer,73,late,both_fail,99,39,0.00033889945647480775,0.00452537331089401,41,0.0041864738544192025,48,"[7, 9]",121,41,-0.0005470528535106356,0.004527793940074162,40,0.005074846793584798,42,"[0, 2]",2,0,0.0,0.994741488576758,0.0,0.994741488576758
open_drawer,74,early,harm,13,48,0.001842799321386266,0.003372187634272784,52,0.0015293883128865181,78,"[13, 7]",215,52,-0.003181992912181365,0.003487074633986398,50,0.006669067546167763,36,"[7, 6]",118,0,0.0924421022546977,0.9968659471991478,0.0,0.9969750726656774
open_drawer,74,early,harm,13,49,0.0009477944456751939,0.003239402586019514,55,0.00229160814034432,71,"[11, 10]",186,51,-0.0012756430915043843,0.0036825206324030764,49,0.004958163723907461,46,"[0, 1]",1,1,0.04667983202373277,0.9678435401264598,0.10355939835201775,0.9678616035402233
open_drawer,75,late,harm,99,34,0.0005708609124696696,0.006864733085143347,35,0.006293872172673677,37,"[12, 5]",197,35,-0.0016329010569056755,0.0070584542500772215,34,0.008691355306982897,29,"[10, 14]",174,0,0.0,0.996427767838258,0.0,0.996427767838258
open_drawer,76,early,harm,13,33,0.003284471836258033,0.009904190922286147,37,0.006619719086028114,47,"[10, 3]",163,37,0.0010166763792445986,0.009988911951110983,36,0.008972235571866384,34,"[10, 2]",162,0,0.0,0.9884266660405078,0.0,0.9894882044331416
open_drawer,76,early,harm,13,35,0.0055980865435320114,0.007826014962496975,44,0.0022279284189649644,85,"[12, 8]",200,39,-0.002137198932576939,0.010235434686606718,35,0.012372633619183657,25,"[10, 11]",171,1,0.007001974803559935,0.923239490206338,0.007001974803559935,0.9193875830230932
open_drawer,76,early,harm,13,36,0.001816276488343354,0.009669056653100761,39,0.007852780164757408,41,"[12, 7]",199,38,-0.002999253717494472,0.010318712538024452,34,0.013317966255518924,22,"[8, 2]",130,2,0.0,0.9935689612705708,0.07468773123797243,0.9923592200276024
open_drawer,76,middle,harm,56,42,0.0017759334532081658,0.004709706057199618,43,0.0029337726039914518,54,"[12, 9]",201,43,0.0007119721415918155,0.004834328364103509,42,0.004122356222511694,45,"[11, 8]",184,0,0.0,0.9846999605290667,0.0,0.9846999605290667
open_drawer,77,early,both_success,13,37,0.0038190711013895186,0.006938138335029642,44,0.0031190672336401234,65,"[5, 12]",92,45,-0.0007208396658398113,0.00712789654665664,42,0.007848736212496451,36,"[5, 4]",84,0,0.0,0.9847236480480859,0.08477166921017204,0.9849507069173586
open_drawer,77,early,both_success,13,42,0.0027338811932483597,0.006886636149611179,45,0.0041527549563628195,54,"[10, 0]",160,44,-0.0007341166861587799,0.007661284457423549,40,0.008395401143582329,32,"[8, 9]",137,1,0.09795983829693378,0.9699841298945748,0.049090671399794304,0.9672363945582502
open_drawer,77,middle,both_success,56,24,0.0031025813627742083,0.008597887001026051,28,0.005495305638251843,52,"[8, 6]",134,27,0.0007898472723326475,0.009330872033474344,26,0.008541024761141696,29,"[12, 8]",200,0,0.03935827499043698,0.9957254984465912,0.03935827499043698,0.9957254984465912
open_drawer,77,late,both_success,99,19,0.003344027403065589,0.01225578487985167,21,0.00891175747678608,31,"[14, 1]",225,20,-0.006847979090876923,0.012742717839505703,19,0.019590696930382626,9,"[11, 11]",187,0,0.013962594896711008,0.9719957810650011,0.013962594896711008,0.9719957810650011
open_drawer,78,early,both_fail,13,35,0.004494643634869614,0.010035671526226565,42,0.005541027891356951,52,"[12, 6]",198,40,-0.005940044354213452,0.01114784967904842,39,0.01708789403326187,18,"[10, 10]",170,0,0.012636302639456365,0.9681229316302569,0.012636302639456365,0.9681229316302569
open_drawer,78,late,both_fail,99,5,0.006872370175073344,0.02283204818533762,7,0.015959678010264277,15,"[10, 6]",166,7,-0.009951060444390033,0.02455486874999149,6,0.03450592919438152,3,"[9, 1]",145,0,0.0,0.9918866849888252,0.0,0.9918866849888252
open_drawer,80,early,harm,13,65,0.0003373542251278775,0.0031961166267612784,67,0.002858762401633401,68,"[12, 14]",206,67,-0.0031605294341641122,0.0032537403393940144,65,0.006414269773558127,44,"[11, 5]",181,0,0.0,0.9882345307049837,0.0,0.9882345307049837
open_drawer,80,middle,harm,56,34,0.0016214743743908685,0.009455348457483857,36,0.007833874083092988,43,"[0, 0]",0,35,-0.002085702874776208,0.010086222784720471,34,0.01217192565949668,25,"[8, 2]",130,0,0.0,0.9978938954395769,0.0,0.9978938954395769
open_drawer,81,early,harm,13,35,0.003391855641997895,0.00634813937493555,40,0.0029562837329376547,65,"[12, 7]",199,40,-0.0024772611122299767,0.006969735421707432,39,0.009446996533937409,33,"[7, 10]",122,0,0.0,0.9781831905705122,0.0,0.9781831905705122
open_drawer,81,middle,harm,56,17,0.0005323453390638257,0.010125198639388362,18,0.009592853300324536,20,"[10, 8]",168,19,-0.0009977698127046804,0.010248653167775743,16,0.011246422980480423,15,"[11, 3]",179,0,0.0,0.9840988513906112,0.0,0.9840988513906112
open_drawer,81,late,harm,99,36,0.0008225633704931328,0.005882171975629094,37,0.0050596086051359615,38,"[10, 15]",175,37,-0.0005397669335453093,0.00607407084750141,34,0.0066138377810467195,30,"[10, 7]",167,0,0.0,0.9929554152720469,0.0,0.9929554152720469
open_drawer,82,middle,both_success,56,10,0.007916509577774147,0.02454964052571941,12,0.016633130947945263,15,"[10, 10]",170,13,0.0014557670228885315,0.02641730721618496,10,0.02496154019329643,9,"[13, 9]",217,0,0.0,0.8877918188724523,0.0,0.8877918188724523
open_drawer,82,late,both_success,99,49,0.0005677844041415438,0.0021657851447138762,51,0.0015980007405723324,67,"[10, 6]",166,50,-0.00048221018335329897,0.0022536223957854624,49,0.0027358325791387614,46,"[15, 14]",254,0,0.0,0.9804456948879322,0.0,0.9804456948879322
open_drawer,83,late,both_success,99,33,0.00558564985949376,0.00872937839984465,36,0.00314372854035089,63,"[10, 7]",167,39,-0.0016567614063537888,0.008942311786414588,34,0.010599073192768376,26,"[7, 4]",116,0,0.0,0.9981444279599586,0.0,0.9978221192031144
open_drawer,83,late,both_success,99,34,0.005099385241652852,0.008729698064817222,35,0.0036303128231643706,59,"[10, 6]",166,36,-0.0012853126458675108,0.009983641254432971,32,0.011268953900300482,25,"[10, 2]",162,1,0.0,0.9880335641882922,0.0,0.9873345568209718
open_drawer,84,early,both_fail,13,6,0.026494021909008337,0.030749404713839083,9,0.004255382804830746,46,"[11, 7]",183,7,-0.014206123236257966,0.042507662101175195,5,0.05671378533743316,3,"[10, 15]",175,0,0.0,0.8434372905162814,0.0,0.8434372905162814
open_drawer,85,middle,harm,56,49,0.00036013040535167644,0.001697014714964687,54,0.0013368843096130106,69,"[10, 6]",166,52,-0.0011829102555859343,0.0018121504236168946,49,0.002995060679202829,41,"[14, 14]",238,0,0.2462451022664704,0.843258186032021,0.2462451022664704,0.843258186032021
open_drawer,85,late,harm,99,48,0.0008794392253380534,0.0039554756513451375,50,0.003076036426007084,51,"[10, 9]",169,50,-0.0006256972431865045,0.004178209038169561,49,0.004803906281356065,43,"[9, 13]",157,0,0.0,0.9975719473914932,0.0,0.9975719473914932
open_drawer,86,late,both_success,99,47,0.00045514689871433605,0.003999471535297611,48,0.003544324636583275,54,"[6, 12]",108,49,-0.002021343766430838,0.004045454135459512,47,0.00606679790189035,40,"[10, 14]",174,0,0.006055119229297967,0.9922417044846317,0.006055119229297967,0.9922417044846317
open_drawer,87,early,both_fail,13,12,0.016648298955939653,0.023835169222167368,13,0.007186870266227716,47,"[12, 5]",197,13,-0.008213153472086437,0.02914763337907073,10,0.037360786851157166,3,"[12, 9]",201,0,0.151141655191931,0.5913679664757688,0.151141655191931,0.5913679664757688
open_drawer,87,middle,both_fail,56,29,0.0016747132273130091,0.00511290255700972,33,0.0034381893296967113,53,"[10, 4]",164,33,-0.003975238378550833,0.005206733517724515,32,0.009181971896275348,22,"[15, 10]",250,0,0.0,0.992321257030301,0.0,0.992321257030301
open_drawer,88,late,harm,99,34,0.0005708609124696696,0.006864733085143347,35,0.006293872172673677,37,"[12, 5]",197,35,-0.0016329010569056755,0.0070584542500772215,34,0.008691355306982897,29,"[10, 14]",174,0,0.0,0.996427767838258,0.0,0.996427767838258
open_drawer,89,early,harm,13,48,0.001842799321386266,0.003372187634272784,52,0.0015293883128865181,78,"[13, 7]",215,52,-0.003181992912181365,0.003487074633986398,50,0.006669067546167763,36,"[7, 6]",118,0,0.0924421022546977,0.9968659471991478,0.0,0.9969750726656774
open_drawer,89,early,harm,13,49,0.0009477944456751939,0.003239402586019514,55,0.00229160814034432,71,"[11, 10]",186,51,-0.0012756430915043843,0.0036825206324030764,49,0.004958163723907461,46,"[0, 1]",1,1,0.04667983202373277,0.9678435401264598,0.10355939835201775,0.9678616035402233
open_drawer,90,late,both_fail,99,4,0.01139217647933383,0.04245750245125682,5,0.031065325971922988,11,"[10, 9]",169,5,-0.0027485753993261516,0.047443498304622446,4,0.0501920737039486,3,"[10, 7]",167,0,0.0,0.9777364987196674,0.0,0.9777364987196674
open_drawer,92,middle,both_fail,56,46,0.0005687717142960182,0.0018168476160811858,51,0.0012480759017851676,67,"[11, 10]",186,48,-0.0005085131733609692,0.002054487172666497,47,0.002563000346027466,43,"[9, 5]",149,0,0.004738613489796123,0.9972042587843982,0.004738613489796123,0.9972042587843982
open_drawer,92,late,both_fail,99,43,0.00020221069438915227,0.0015382053955755083,46,0.001335994701186356,57,"[10, 8]",168,46,-0.00017870427993512956,0.0015893529829489128,44,0.0017680572628840424,50,"[15, 14]",254,0,0.0,0.9969308819551932,0.0,0.9969308819551932
open_drawer,93,middle,both_success,56,32,0.0019687734374806056,0.006187253943798808,35,0.004218480506318203,44,"[8, 7]",135,37,-0.0005519059409082455,0.006277997847011267,34,0.006829903787919513,33,"[6, 5]",101,0,0.11071365759653201,0.9971393309406301,0.0,0.9971844046526469
open_drawer,93,middle,both_success,56,33,0.0016090374633640032,0.006169349402889489,36,0.004560311939525486,40,"[9, 4]",148,35,-0.0011895028258261412,0.006508717405365777,33,0.0076982202311919185,30,"[15, 13]",253,1,0.11071365759653201,0.9962811552363056,0.0,0.9962841396717212
open_drawer,93,late,both_success,99,24,0.0010041775905266,0.00921136401133324,26,0.00820718642080664,33,"[10, 0]",160,26,-0.0014493370911537323,0.009437218736302247,25,0.01088655582745598,21,"[10, 9]",169,0,0.0,0.9387362305336968,0.0,0.9387362305336968
open_drawer,95,middle,both_fail,56,46,0.0005687717142960182,0.0018168476160811858,51,0.0012480759017851676,67,"[11, 10]",186,48,-0.0005085131733609692,0.002054487172666497,47,0.002563000346027466,43,"[9, 5]",149,0,0.004738613489796123,0.9972042587843982,0.004738613489796123,0.9972042587843982
open_drawer,95,late,both_fail,99,43,0.00020221069438915227,0.0015382053955755083,46,0.001335994701186356,57,"[10, 8]",168,46,-0.00017870427993512956,0.0015893529829489128,44,0.0017680572628840424,50,"[15, 14]",254,0,0.0,0.9969308819551932,0.0,0.9969308819551932
open_drawer,96,early,both_success,13,32,0.002138817580181908,0.008840606493676798,34,0.00670178891349489,45,"[7, 2]",114,34,-0.0011160940398196439,0.009745129575399872,31,0.010861223615219516,30,"[10, 6]",166,0,0.0,0.9984433516599419,0.0,0.9984433516599419
open_drawer,96,middle,both_success,56,19,0.005709787941197015,0.01027301642534106,27,0.004563228484144045,53,"[8, 3]",131,24,-0.0007205569018813619,0.012513905276322687,20,0.01323446217820405,16,"[10, 0]",160,0,0.0,0.9933151659012138,0.0,0.9933151659012138
open_drawer,96,late,both_success,99,26,0.0017830470623903302,0.006262367008396364,33,0.004479319946006034,45,"[11, 2]",178,35,-0.0019137823064145302,0.006346698047202413,31,0.008260480353616944,24,"[13, 1]",209,0,0.0,0.9953368607875672,0.0,0.9958701295682979
open_drawer,96,late,both_success,99,29,0.0005446538430729482,0.006338997188939873,32,0.005794343345866925,36,"[0, 2]",2,34,-0.0006964782440788001,0.006419533180641207,30,0.007116011424720007,30,"[12, 0]",192,1,0.0,0.9818199454359319,0.0,0.9869973373012416
open_drawer,96,late,both_success,99,31,0.0031084507645952643,0.005031139354970961,43,0.001922688590375697,76,"[9, 4]",148,33,-0.0013611438071383505,0.006500473135359762,29,0.007861616942498113,26,"[11, 0]",176,2,0.0,0.9969564061834787,0.0,0.9990323990012505
open_drawer,98,middle,harm,56,49,0.0004793617101733205,0.002457551507956071,53,0.0019781897977827504,50,"[6, 9]",105,55,-0.0009151852606615672,0.002467029744266179,52,0.003382215004927746,43,"[7, 6]",118,0,0.0,0.9982232773902232,0.0,0.9981937758087541
open_drawer,98,middle,harm,56,52,0.0009909381014355035,0.0020792125760419286,58,0.001088274474606425,71,"[6, 7]",103,53,-0.0004817927058634987,0.0025585665316857466,50,0.0030403592375492453,44,"[12, 12]",204,1,0.0,0.9891952307399344,0.0,0.9888014956016907
open_drawer,98,late,harm,99,52,0.0008278929362245099,0.0012021708373631246,59,0.0003742779011386147,104,"[9, 10]",154,53,8.148715967218833e-05,0.0015321044395532185,52,0.0014506172798810302,53,"[6, 5]",101,0,0.0,0.9989506952175254,0.0,0.9989506952175254
open_drawer,99,early,harm,13,48,0.0021432858737720885,0.005367642796279839,50,0.00322435692250775,61,"[13, 7]",215,49,-0.00032584082931337577,0.005985662323541208,48,0.006311503152854584,42,"[8, 11]",139,0,0.0,0.9891233146335133,0.0,0.9891233146335133
open_drawer,99,middle,harm,56,50,0.0005302362885804596,0.001879736688167895,55,0.0013495003995874354,61,"[14, 7]",231,54,-0.0001705129868958379,0.0019861113282240786,52,0.0021566243151199165,53,"[8, 5]",133,0,0.0,0.9951191426128594,0.0,0.9951191426128594
open_drawer,99,late,harm,99,21,0.0035484758804803966,0.011056496192443938,27,0.007508020311963542,28,"[9, 9]",153,26,-0.0046762776011225055,0.011643225182977574,23,0.01631950278410008,13,"[14, 12]",236,0,0.035994935401381996,0.9640640431028156,0.08189052318125263,0.9661981735462896
open_drawer,99,late,harm,99,23,0.0020545032070794587,0.011057526002416877,26,0.009003022795337419,24,"[12, 9]",201,25,-0.0010405191254012347,0.011794145992796006,22,0.01283466511819724,19,"[15, 13]",253,1,0.06937192018373817,0.9439696541252836,0.04235418877882116,0.9364115854703898
pick_coke_can,2,early,both_success,9,11,0.014370179699438013,0.016939718577904436,15,0.002569538878466422,79,"[5, 4]",84,15,-0.0015010880876379779,0.019800667520632198,14,0.021301755608270176,10,"[5, 11]",91,0,0.025833186772524164,0.7878292405224566,0.025833186772524164,0.7878292405224566
pick_coke_can,5,early,both_fail,9,13,0.003406912700240853,0.01588695498547546,14,0.012480042285234607,28,"[2, 14]",46,14,-0.009483988676610267,0.016103118839668754,13,0.02558710751627902,9,"[13, 3]",211,0,0.0,0.9866326514943895,0.0,0.9866326514943895
pick_coke_can,6,middle,both_fail,40,22,0.006853516001163311,0.011303496395023654,27,0.004449980393860343,55,"[9, 7]",151,26,-0.0042760777758716825,0.013766145874903407,24,0.01804222365077509,15,"[2, 15]",47,0,0.0,0.8707553014362985,0.0,0.8707553014362985
pick_coke_can,6,late,both_fail,70,24,0.007171162912786376,0.012203445380692958,27,0.005032282467906582,56,"[9, 6]",150,27,-0.007260440875195855,0.012579758929578024,25,0.01984019980477388,16,"[9, 14]",158,0,0.0,0.7449342278676876,0.0,0.7512631884330296
pick_coke_can,6,late,both_fail,70,25,0.006394903882338732,0.012433745915240829,26,0.006038842032902097,46,"[9, 7]",151,26,-0.005900133797534846,0.014214206719010955,24,0.0201143405165458,15,"[3, 14]",62,1,0.0,0.9383895567082842,0.0,0.9510340456760162
pick_coke_can,7,middle,both_success,40,11,0.004360245456221275,0.0172514447124324,13,0.012891199256211124,23,"[3, 11]",59,13,-0.007066161046576622,0.017933921054190182,12,0.025000082100766804,8,"[0, 1]",1,0,0.0,0.9656981503460409,0.0,0.9656981503460409
pick_coke_can,7,late,both_success,70,31,0.002739260323066559,0.007138665057467333,38,0.004399404734400774,59,"[10, 5]",165,36,-0.0049598239563693365,0.007283554534352482,35,0.012243378490721818,24,"[3, 8]",56,0,0.0,0.9609075401680308,0.0,0.9609075401680308
pick_coke_can,9,late,both_success,70,65,0.0002630712307532734,0.0016670589007918102,68,0.0014039876700385368,85,"[1, 10]",26,66,-0.0003391686190533762,0.0017847198508107419,65,0.002123888469864118,68,"[15, 13]",253,0,0.0,0.9814259798545486,0.0,0.9814259798545486
pick_coke_can,10,late,both_fail,70,17,0.006398320762622616,0.011684629683235196,25,0.00528630892061258,59,"[8, 2]",130,23,-0.009912851675667677,0.012701977225385555,21,0.022614828901053232,6,"[10, 8]",168,0,0.0,0.9795154403983852,0.0,0.9856164569845499
pick_coke_can,10,late,both_fail,70,21,0.005473681628554023,0.010948583991875342,29,0.005474902363321319,58,"[8, 3]",131,22,-0.006989933256384039,0.012775688590805596,20,0.019765621847189635,11,"[8, 12]",140,1,0.08174410959552308,0.7621998495052908,0.08174410959552308,0.7935956101082113
pick_coke_can,11,middle,both_fail,40,23,0.006030216535573936,0.009336445300060205,29,0.0033062287644862695,66,"[6, 3]",99,26,-0.0032947570428223973,0.009886582824756254,25,0.013181339867578652,17,"[2, 15]",47,0,0.07423827800680607,0.8879946835859103,0.07423827800680607,0.8879946835859103
pick_coke_can,11,late,both_fail,70,27,0.004313497392521785,0.007322327495874974,40,0.003008830103353189,81,"[6, 5]",101,33,-0.006362769398796205,0.00834920088911035,32,0.014711970287906556,19,"[2, 14]",46,0,0.0,0.9834628899711382,0.0,0.9834628899711382
pick_coke_can,12,late,harm,70,21,0.0015262464905026196,0.009556167305413974,24,0.008029920814911355,31,"[8, 2]",130,23,-0.0029017207853275304,0.009702412894635085,22,0.012604133679962616,17,"[7, 5]",117,0,0.0,0.9906915319811817,0.0,0.9906915319811817
pick_coke_can,13,early,harm,9,14,0.012612466714224193,0.018218866628586967,17,0.005606399914362774,45,"[8, 4]",132,16,-0.00429953809265789,0.021679780831902116,15,0.025979318924560006,12,"[8, 10]",138,0,0.007897689149660242,0.5759823657747419,0.007897689149660242,0.5759823657747419
pick_coke_can,15,early,both_success,9,22,0.0057371242619598415,0.011369017504652397,28,0.005631893242692555,45,"[8, 7]",135,27,-0.007672493068400692,0.012928105813432919,26,0.02060059888183361,10,"[0, 1]",1,0,0.0,0.9618999543837988,0.0,0.9618999543837988
pick_coke_can,15,middle,both_success,40,8,0.009732956154966558,0.0291502627069526,9,0.019417306551986042,11,"[8, 7]",135,9,-0.001138964167134028,0.03255576466115667,8,0.0336947288282907,6,"[6, 3]",99,0,0.0,0.9422977723888407,0.0,0.9422977723888407
pick_coke_can,16,late,both_fail,70,17,0.004295671228524452,0.00978843916998688,20,0.005492767941462428,48,"[8, 4]",132,19,-0.00915469375099884,0.011423628251415118,18,0.020578322002413958,13,"[7, 6]",118,0,0.051468513449033026,0.9781102868744839,0.051468513449033026,0.9781102868744839
pick_coke_can,18,early,both_success,9,6,0.016068383642953588,0.034919036353806006,7,0.018850652710852418,14,"[8, 7]",135,7,0.009555287787236771,0.03576033694537373,6,0.026205049158136956,4,"[6, 8]",104,0,0.04855537227789547,0.9095341448375623,0.04855537227789547,0.9095341448375623
pick_coke_can,19,middle,both_fail,40,26,0.001615091846505358,0.007904598644023111,28,0.0062895067975177535,41,"[2, 12]",44,28,-0.004639115992642688,0.008449762773076606,27,0.013088878765719293,19,"[15, 9]",249,0,0.0,0.9710877129267943,0.0,0.9710877129267943
pick_coke_can,19,late,both_fail,70,15,0.003573808428750919,0.01023748021192971,17,0.006663671783178791,38,"[2, 11]",43,16,-0.008312878490106618,0.011363551389608654,14,0.01967642987971527,8,"[5, 8]",88,0,0.0,0.8544203985868488,0.0,0.8544203985868488
pick_coke_can,20,late,rescue,70,7,0.01466232114797827,0.02440128268397485,9,0.00973896153599658,30,"[6, 12]",108,10,-0.0047193104172591,0.0251934251111586,8,0.0299127355284177,8,"[0, 13]",13,0,0.00631815131972821,0.8335176998662579,0.00631815131972821,0.8335176998662579
pick_coke_can,21,late,both_fail,70,72,0.0006211836999668953,0.0013642862062001899,76,0.0007431025062332946,108,"[10, 4]",164,76,-0.0011176495173027038,0.0014332182823187573,75,0.002550867799621461,71,"[2, 5]",37,0,0.0,0.9976572070454505,0.0,0.9976572070454505
pick_coke_can,22,early,both_fail,9,13,0.011276173446257216,0.01577947684364784,17,0.004503303397390623,51,"[7, 6]",118,14,-0.001723473409552867,0.019139717881838512,13,0.02086319129139138,13,"[8, 15]",143,0,0.007380910506435467,0.9528484144904036,0.007380910506435467,0.9528484144904036
pick_coke_can,22,late,both_fail,70,28,0.002953861252259725,0.005575096266671553,33,0.0026212350144118276,77,"[8, 10]",138,30,-0.0027154039404813837,0.006473359411696199,29,0.009188763352177583,27,"[14, 11]",235,0,0.0035009874017799536,0.943052413314704,0.0035009874017799536,0.943052413314704
pick_coke_can,23,early,both_success,9,6,0.018686949549266366,0.03458718668085651,9,0.015900237131590143,19,"[7, 11]",123,9,0.00398213542782868,0.03753275322456969,8,0.03355061779674101,6,"[8, 14]",142,0,0.02100592441067972,0.649607500443986,0.02100592441067972,0.649607500443986
pick_coke_can,24,middle,both_fail,40,14,0.0029367430986730163,0.01947572779344134,16,0.016538984694768322,18,"[9, 8]",152,15,-0.007400659689080474,0.020493296019121383,14,0.027893955708201856,10,"[13, 3]",211,0,0.0,0.9423015847845722,0.0,0.9423015847845722
pick_coke_can,24,late,both_fail,70,8,0.015555218426754489,0.03621917145285593,9,0.02066395302610144,17,"[9, 10]",154,10,0.00010384046325089685,0.03873139178551932,8,0.03862755132226842,4,"[8, 8]",136,0,0.0,0.851318996909401,0.0,0.851318996909401
pick_coke_can,25,early,both_success,9,15,0.011166065698203788,0.018059302139575854,18,0.006893236441372066,45,"[8, 7]",135,16,-0.006019918843740955,0.023636758416462875,12,0.02965667726020383,5,"[8, 13]",141,0,0.0400152814083329,0.8284708956769651,0.0400152814083329,0.8284708956769651
pick_coke_can,25,late,both_success,70,10,0.015636746001009554,0.021232137259300676,16,0.0055953912582911245,50,"[7, 10]",122,13,-0.0007558194932067858,0.02545967323641787,11,0.026215492729624656,8,"[9, 12]",156,0,0.0,0.9344278603609161,0.0,0.9344278603609161
pick_coke_can,27,late,both_success,70,33,0.0009864137622127922,0.0074229613993396365,34,0.006436547637126844,47,"[2, 4]",36,34,0.00013601693473576284,0.0074742287903055175,33,0.007338211855569755,39,"[7, 8]",120,0,0.0,0.9790936407778384,0.0,0.9790936407778384
pick_coke_can,28,middle,harm,40,39,0.000644531531231683,0.004150164166057395,41,0.003505632634825712,52,"[3, 14]",62,42,-0.0022551229088735294,0.004383982091230139,40,0.006639105000103668,33,"[13, 7]",215,0,0.0,0.9850584361180493,0.0,0.9833540458414893
pick_coke_can,28,middle,harm,40,40,0.0011501846866495261,0.0038935787142348327,43,0.0027433940275853066,64,"[4, 9]",73,41,-0.002396348238532856,0.004458505206087352,39,0.006854853444620208,32,"[15, 9]",249,1,0.0,0.9885050940025116,0.0,0.9869015801458499
pick_coke_can,29,middle,both_fail,40,6,0.020386974493454495,0.026880468515118276,9,0.006493494021663782,48,"[7, 6]",118,9,-0.0001798368630209421,0.03253718405799991,7,0.03271702092102085,4,"[6, 14]",110,0,0.0,0.4064867785702058,0.0,0.4064867785702058
pick_coke_can,30,early,both_fail,9,37,0.0030625790684471457,0.005158824064710763,50,0.0020962449962636173,90,"[7, 9]",121,39,-0.004457245062359325,0.00635957905393319,38,0.010816824116292515,26,"[8, 13]",141,0,0.0,0.9683000440491962,0.0,0.9683000440491962
pick_coke_can,33,early,harm,9,14,0.011385464308898174,0.014501861837669668,19,0.003116397528771494,74,"[4, 7]",71,16,-0.008690630343029516,0.017661001880581353,15,0.02635163222361087,6,"[13, 6]",214,0,0.0,0.9904542754061821,0.0,0.9904542754061821
pick_coke_can,33,middle,harm,40,23,0.0020603976995887128,0.008230347658356086,25,0.006169949958767373,42,"[4, 9]",73,24,2.036570903594416e-05,0.00908208423377805,23,0.009061718524742106,30,"[2, 9]",41,0,0.0,0.9819168360804861,0.0,0.9819168360804861
pick_coke_can,33,late,harm,70,24,0.002119448035111788,0.007445384643395434,29,0.005325936608283646,49,"[4, 9]",73,26,-0.0023830130726636943,0.008247141431432181,24,0.010630154504095875,26,"[1, 12]",28,0,0.0,0.9795320966720409,0.0,0.9795320966720409
pick_coke_can,34,late,harm,70,30,0.0008929996281124052,0.008158869562492295,31,0.00726586993437989,36,"[8, 5]",133,31,-0.001986578973814908,0.008470154575329406,30,0.010456733549144314,26,"[13, 10]",218,0,0.0,0.9959677508137379,0.0,0.9959677508137379
pick_coke_can,35,early,both_fail,9,17,0.006048999008361828,0.009590888872693732,27,0.0035418898643319037,72,"[8, 6]",134,28,-0.0014464576457225067,0.009980786349311207,24,0.011427243995033714,24,"[13, 6]",214,0,0.014761821012870935,0.9969366735145156,0.014761821012870935,0.9977773420899304
pick_coke_can,35,early,both_fail,9,22,0.0059050805257558035,0.008055540184207233,34,0.002150459658451429,94,"[6, 7]",103,26,-0.00030706978008779653,0.010666009234826329,23,0.010973079014914126,27,"[14, 6]",230,1,0.0,0.9975842788600641,0.0,0.998450100945391
pick_coke_can,37,early,harm,9,12,0.017371393660504,0.02006420196465047,17,0.0026928083041464694,80,"[9, 7]",151,16,0.001543824422150973,0.02222855901111947,12,0.020684734588968495,14,"[4, 15]",79,0,0.012636302639456365,0.825867796256181,0.012636302639456365,0.825867796256181
pick_coke_can,41,early,rescue,9,12,0.013304398773634735,0.019019170166184252,14,0.005714771392549518,51,"[6, 5]",101,15,-0.01161602205398449,0.02027790734578869,12,0.03189392939977318,5,"[4, 12]",76,0,0.15342691123796606,0.8866274320622933,0.15342691123796606,0.8866274320622933
pick_coke_can,41,middle,rescue,40,16,0.00873441072851323,0.01285968755045131,23,0.00412527682193808,52,"[6, 5]",101,19,-0.0017038117652985098,0.015602822521983138,14,0.017306634287281648,13,"[9, 10]",154,0,0.0,0.962909277245203,0.0,0.962909277245203
pick_coke_can,41,late,rescue,70,17,0.01098331360551638,0.012847216011318283,23,0.001863902405801903,90,"[4, 3]",67,18,-0.000745744110218275,0.0161065889504186,17,0.016852333060636875,14,"[13, 6]",214,0,0.0,0.9814532037701122,0.0,0.9814532037701122
pick_coke_can,43,late,both_success,70,26,0.004512388082695596,0.006465273901741785,34,0.0019528858190461893,85,"[8, 5]",133,35,-0.004076773328386558,0.006579105578481027,32,0.010655878906867585,26,"[14, 10]",234,0,0.0,0.9897321304088383,0.0,0.9897321304088383
pick_coke_can,44,early,both_success,9,16,0.011038213282738372,0.012746448033351752,25,0.0017082347506133801,95,"[9, 4]",148,23,-0.006909564739318922,0.013901840309912403,22,0.020811405049231325,12,"[5, 13]",93,0,0.0,0.9238602101419668,0.0,0.9238602101419668
